"LOCATION","Country","INDICATOR","Indicator","SEX","Sex","AGE","Age","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,3.6195163727,,
"SWE","Sweden","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,3.6642298698,,
"SWE","Sweden","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,3.7387111187,,
"SWE","Sweden","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,3.9651560783,,
"SWE","Sweden","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,4.0590934753,,
"SWE","Sweden","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,3.7565917969,,
"SWE","Sweden","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,3.6208732128,,
"SWE","Sweden","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,3.851621151,,
"SWE","Sweden","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,3.8067612648,,
"SWE","Sweden","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,3.7810809612,,
"SWE","Sweden","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,3.6783425808,,
"SWE","Sweden","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,3.6607451439,,
"SWE","Sweden","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,3.5430562496,"B","Break"
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,9.6965389252,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,7.851064682,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,7.8820528984,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,8.1532039642,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,7.7574782372,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,7.2474031448,"B","Break"
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,6.958176136,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,7.2738051414,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,7.202091217,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,6.5636377335,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.6395850182,"B","Break"
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,6.5299425125,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,6.172894001,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,6.4040703773,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,6.4000000954,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,5.9336223602,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.8377690315,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5.8845815659,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,6.0167365074,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,3.8036956787,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,7.1123590469,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,7.0337967873,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,7.8649106026,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,6.8142910004,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,6.9639930725,"B","Break"
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,6.8015117645,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,7.0390081406,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,6.8839812279,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,6.6544790268,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.7215218544,"B","Break"
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,6.4179491997,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,6.396873951,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,6.2512717247,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,6.2886185646,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,6.5144987106,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.4735369682,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,6.2683410645,,
"CHE","Switzerland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,6.3446702957,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,24.209501266,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,23.110948563,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,22.362211227,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,22.336359024,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,21.576833725,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,21.061218262,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,20.767217636,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,20.531400681,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,19.220453262,"B","Break"
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,18.631298065,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,18.539283752,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,18.841148376,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,18.762964249,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,12.035443306,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,11.036641121,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,10.513450623,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,12.275013924,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,12.400933266,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,11.219130516,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.386106491,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,10.34431839,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,8.7928190231,"B","Break"
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,8.5678195953,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,8.5885343552,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,9.1873378754,,
"TUR","Turkey","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,9.49152565,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,10.820919037,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,11.108383179,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,11.565033913,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,12.141630173,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,12.519576073,"B","Break"
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,12.57352829,"B","Break"
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,12.760948181,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,12.970678329,"B","Break"
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,12.968297958,"B","Break"
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,13.289530754,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,13.69562149,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,13.878414154,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,14.396097183,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,14.263895988,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,14.67284584,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,14.239882469,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,14.759479523,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,14.622229576,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,14.735454559,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,5.4047894478,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,5.1692285538,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,5.1603360176,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,5.6322140694,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,5.5015678406,"B","Break"
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,5.6214604378,"B","Break"
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,5.8944568634,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,6.0126008987,"B","Break"
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,6.1306085587,"B","Break"
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,6.4444966316,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.8212833405,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,7.0385198593,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,7.367354393,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,7.5117506981,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,8.1192121506,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,8.1669931412,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,8.5638504028,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,8.6355552673,,
"GBR","United Kingdom","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,8.6634607315,,
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,8.8793697357,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,8.7354803085,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,8.9578504562,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,9.4673690796,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,9.7790269852,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,9.8107366562,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,9.7337789536,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,9.6854963303,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,9.6380815506,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,9.7643785477,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,9.6853580475,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,9.4201536179,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,9.1870613098,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,9.0238761902,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,8.9378576279,,
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,8.838508606,,
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,8.9713039398,,
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,8.9395837784,,
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,8.9444856644,,
"USA","United States","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,8.8054161072,,
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,6.6614995003,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,6.709836483,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,6.5187911987,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,6.7608366013,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,6.7106781006,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,6.7293386459,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,6.7557888031,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,6.6261100769,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,6.4227967262,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,6.5723161697,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,6.4339365959,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,6.4105472565,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,6.513563633,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,6.4579138756,"E","Estimated value"
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,6.4060182571,,
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,6.2570543289,,
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,6.3120131493,,
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,6.4214010239,,
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,6.4430179596,,
"USA","United States","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,6.3750119209,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,21.614530563,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,21.939239502,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,20.773780823,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,20.568340302,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,20.769300461,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,20.209030151,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,20.134380341,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,19.515100479,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,19.05711937,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,19.073980331,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,19.233480453,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,20.198839188,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,21.174629211,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,16.567800522,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,16.955450058,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,16.305389404,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,16.03053093,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,16.246940613,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,15.702589989,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,15.585949898,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,15.487090111,,
"BRA","Brazil","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,15.002590179,,
